Schema:		-180496901422666400.000000
Query:		-29872062751497056.000000
Setup:		-1087114385725.000000
Schema:		-181262867987989152.000000
Query:		-29973998902123168.000000
Setup:		-1087660254646.000000
Schema:		-180634853080056672.000000
Query:		-29979896921168256.000000
Setup:		-1088166976615.000000
Schema:		-181431847811449920.000000
Query:		-30001520642957184.000000
Setup:		-1088671287930.000000
Schema:		-180804120503187008.000000
Query:		-30119412633583264.000000
Setup:		-1089183805906.000000
Schema:		-181602087279261536.000000
Query:		-30041045180232064.000000
Setup:		-1093956148892.000000
Schema:		-182390960579880992.000000
Query:		-30160096424055360.000000
Setup:		-1094431544838.000000
Schema:		-181759916771938496.000000
Query:		-30136303175425312.000000
Setup:		-1094920837122.000000
Schema:		-182555471951704032.000000
Query:		-30187574229802240.000000
Setup:		-1095416686431.000000
Schema:		-181925962760664736.000000
Query:		-30275823331618720.000000
Setup:		-1095933381912.000000
Schema:		-182726236341000128.000000
Query:		-30219650690828768.000000
Setup:		-1100626263888.000000
Schema:		-183486711361892448.000000
Query:		-30341054886331104.000000
Setup:		-1100919693617.000000
Schema:		-182824561966209664.000000
Query:		-30316037780745632.000000
Setup:		-1101318771967.000000
Schema:		-183619512915046880.000000
Query:		-30363621815640672.000000
Setup:		-1101813361751.000000
Schema:		-182989661538052608.000000
Query:		-30457106666853568.000000
Setup:		-1102313585946.000000
Schema:		-183785731842147296.000000
Query:		-30390859096677280.000000
Setup:		-1102812084849.000000
Schema:		-184532779717425760.000000
Query:		-30523143711729184.000000
Setup:		-1103309697474.000000
Schema:		-183951478721264128.000000
Query:		-30475606388474048.000000
Setup:		-1108104518948.000000
Schema:		-184751180341331424.000000
Query:		-30551024168797696.000000
Setup:		-1108596681399.000000
Schema:		-184116500246909280.000000
Query:		-30609538767930816.000000
Setup:		-1109102477493.000000
Schema:		-184919330880478080.000000
Query:		-30579134413388864.000000
Setup:		-1109624911346.000000
Schema:		-184968529841800576.000000
Query:		-30711175883816800.000000
Setup:		-1110109884780.000000
Schema:		-185080601772610816.000000
Query:		-30645306361657152.000000
Setup:		-1114881304672.000000
Schema:		-185878512723468128.000000
Query:		-30737659063885760.000000
Setup:		-1115379322599.000000
Schema:		-185246750763739936.000000
Query:		-30761599991991904.000000
Setup:		-1115892724251.000000
Schema:		-186049844768431328.000000
Query:		-30765902484835936.000000
Setup:		-1116412516335.000000
Schema:		-185445546913451936.000000
Query:		-30898568026944096.000000
Setup:		-1116916589598.000000
Schema:		-186217156979467328.000000
Query:		-30813834253509824.000000
Setup:		-1121707694371.000000
Schema:		-187014190973450528.000000
Query:		-30925703581358272.000000
Setup:		-1122209272837.000000
Schema:		-186384359729146528.000000
Query:		-30915209895970720.000000
Setup:		-1122708098344.000000
Average:		-214054558760824096.000000
