Schema:		35742323.000000
Query:		15534480880.000000
Setup:		4594580.000000
Schema:		15840279.000000
Query:		15509377469.000000
Setup:		59377.000000
Schema:		15960336.000000
Query:		15506826892.000000
Setup:		62241.000000
Schema:		15964454.000000
Query:		15521712565.000000
Setup:		63736.000000
Schema:		15869938.000000
Query:		15589969996.000000
Setup:		65810.000000
Schema:		16148952.000000
Query:		15525890545.000000
Setup:		73441.000000
Schema:		15820894.000000
Query:		15605939060.000000
Setup:		86180.000000
Schema:		16295362.000000
Query:		15574139674.000000
Setup:		84942.000000
Schema:		15868468.000000
Query:		15488412578.000000
Setup:		102734.000000
Schema:		15989391.000000
Query:		15599938924.000000
Setup:		85193.000000
Schema:		15652155.000000
Query:		15577372854.000000
Setup:		107516.000000
Schema:		15842332.000000
Query:		15607823680.000000
Setup:		91986.000000
Schema:		16150630.000000
Query:		15453942593.000000
Setup:		91313.000000
Schema:		16157994.000000
Query:		15498741842.000000
Setup:		94862.000000
Schema:		16008405.000000
Query:		15481166593.000000
Setup:		99071.000000
Schema:		16103493.000000
Query:		15543691786.000000
Setup:		100492.000000
Schema:		15975095.000000
Query:		15479897105.000000
Setup:		98185.000000
Schema:		15774899.000000
Query:		15443862400.000000
Setup:		96056.000000
Schema:		15578607.000000
Query:		15331881176.000000
Setup:		104006.000000
Schema:		15779945.000000
Query:		15326067527.000000
Setup:		102198.000000
Schema:		15675500.000000
Query:		15457992250.000000
Setup:		104610.000000
Schema:		15865443.000000
Query:		15459577866.000000
Setup:		108031.000000
Schema:		15867285.000000
Query:		15441395418.000000
Setup:		109747.000000
Schema:		15621510.000000
Query:		15469383679.000000
Setup:		108782.000000
Schema:		15600626.000000
Query:		15465234665.000000
Setup:		115251.000000
Schema:		15752991.000000
Query:		15529311980.000000
Setup:		112704.000000
Schema:		15627714.000000
Query:		15400234472.000000
Setup:		115518.000000
Schema:		15618720.000000
Query:		15468755254.000000
Setup:		115180.000000
Schema:		15745718.000000
Query:		15378435410.000000
Setup:		114777.000000
Schema:		15800071.000000
Query:		15367878107.000000
Setup:		119889.000000
